TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
intelement.BinaryHeap,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,64,0.3,2,8,15,100647,1639010789147,0.35294117647058826,11111100011000011011110111100000000000000000000110000000001010100001,0.2727272727272727,1111110000110011010000000000100011100000000000000000000,1.0,11,0,0,1,1,0.1392931392931393,1111111111111110000000000000000000000000000000000000000000000011111111111101011100111101001111111001000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000011110010111111111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3333333333333333,100100010001,0.8,1111110011,0.8,1111110011,0.23636363636363636,1111100010101100110000000000100100000000000000000000000
