TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
intkey.BinarySearchTree,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,143,0.3,2,18,41,193310,1639073727636,0.41975308641975306,111000100000001000010000010000000111111100011110100000100000000000011111111111111,0.34782608695652173,111111111111111110101010101010000000000000000000000000000000000001000,1.0,111111111111,11,1,1,1,0.28837209302325584,11111111111111111111011111110111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111100000000000000000000000101110101011100000000000000000000011111,0.16666666666666666,000000000010111000000000,1.0,11111111111111111,0.35294117647058826,10000101101100000,0.34782608695652173,111111111111111111100100110010000000000000000000000000000000000001000
