TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
fast.DisjSetsFast,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,64,0.3,2,17,367,103772,1639008817024,0.8113207547169812,11111111111111100000001111111100111111111111111101111,0.6410256410256411,111100111010100001111011000001111111111,1.0,1111,0,0,4,2,0.7326478149100257,11111111010000000001111111110011111111111111111111111101111001111111110110000000000000111111111011111111110111111111011111000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111110111111111111111111111111111111111111101101111111111111111111111111111111110111111111111111110111111111111111111111111111011111111111111111111111111111111101,0.6,0010101111,1.0,1111111,1.0,1111111,0.6153846153846154,111100111110000001111010100000111111111
