TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
DoubleLinkedList,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,65,0.3,2,58,968,102269,1639007678621,0.5485232067510548,111111110111110000000000000111111111111111111100000000110011111111111111000000001111011111111111110001100000001111111111110001000111111110111011111110001111111110011111100000111111111111110001101000000000000000000000000000000000000000000,0.5467625899280576,0001111111111111111100110111101010000001111111110001000000000111111111111101101111101100011111000100000000000000001010111001110001011110000,1.0,111111111111111,10,3,5,1,0.48392554991539766,101110111111111110010111100000000000111111011111101111101101111110010010111000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111001111111111111111111111111111111111111111111111111111111111011111110000111111111011111111111000001111111111111111111110111111111000100000000000000000001111110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111101011001110111111111111111111111111111111111111111100000000000111111111111111111101000000000001111101100001111111111110111100000000000000000000,0.4807692307692308,0100000011010110111011010000011101110010000101110110,0.7,1111111111111111111111111111000000000000,0.575,1011001110111111111111101111000000000000,0.5323741007194245,1111111111101111010100011111101100000001111111110001000000000111111111111101101111101010011111000100000000000000011000100001110000111110000
